tau,I2,b1,q_analytic,q_DP,diff,dispatch_analytic,dispatch_DP,q_circ,S,Cf,S_minus_Cf,N_profitable,m_c,retained_DP,retained_predicted
0.25,11,27,0,0,0,0,0,11,7.5938,8.0,-0.4062,11,1,11,0
0.25,11,28,0,0,0,0,0,11,7.5938,8.0,-0.4062,11,1,11,0
0.25,11,29,0,0,0,0,0,11,7.5938,8.0,-0.4062,11,1,11,0
0.25,11,30,0,0,0,0,0,11,7.5938,8.0,-0.4062,11,1,11,0
0.25,12,1,0,0,0,0,0,1,0.75,8.0,-7.25,12,1,12,11
0.25,12,2,0,0,0,0,0,2,1.5,8.0,-6.5,12,1,12,10
0.25,12,3,0,0,0,0,0,3,2.25,8.0,-5.75,12,1,12,9
0.25,12,4,0,0,0,0,0,4,3.0,8.0,-5.0,12,1,12,8
0.25,12,5,0,0,0,0,0,5,3.75,8.0,-4.25,12,1,12,7
0.25,12,6,0,0,0,0,0,6,4.5,8.0,-3.5,12,1,12,6
0.25,12,7,0,0,0,0,0,7,5.25,8.0,-2.75,12,1,12,5
0.25,12,8,0,0,0,0,0,8,5.9996,8.0,-2.0004,12,1,12,4
0.25,12,9,0,0,0,0,0,9,6.7468,8.0,-1.2532,12,1,12,3
0.25,12,10,0,0,0,0,0,10,7.477,8.0,-0.523,12,1,12,2
0.25,12,11,11,11,0,1,1,11,8.1126,8.0,0.1126,12,1,1,1
0.25,12,12,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,13,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,14,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,15,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,16,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,17,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,18,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,19,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,20,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,21,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,22,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,23,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,24,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,25,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,26,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,27,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,28,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,29,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,12,30,12,12,0,1,1,12,8.3438,8.0,0.3438,12,1,0,0
0.25,13,1,0,0,0,0,0,1,0.75,8.0,-7.25,13,1,13,12
0.25,13,2,0,0,0,0,0,2,1.5,8.0,-6.5,13,1,13,11
0.25,13,3,0,0,0,0,0,3,2.25,8.0,-5.75,13,1,13,10
0.25,13,4,0,0,0,0,0,4,3.0,8.0,-5.0,13,1,13,9
0.25,13,5,0,0,0,0,0,5,3.75,8.0,-4.25,13,1,13,8
0.25,13,6,0,0,0,0,0,6,4.5,8.0,-3.5,13,1,13,7
0.25,13,7,0,0,0,0,0,7,5.25,8.0,-2.75,13,1,13,6
0.25,13,8,0,0,0,0,0,8,6.0,8.0,-2.0,13,1,13,5
0.25,13,9,0,0,0,0,0,9,6.7496,8.0,-1.2504,13,1,13,4
0.25,13,10,0,0,0,0,0,10,7.4968,8.0,-0.5032,13,1,13,3
0.25,13,11,11,11,0,1,1,11,8.227,8.0,0.227,13,1,2,2
0.25,13,12,12,12,0,1,1,12,8.8626,8.0,0.8626,13,1,1,1
0.25,13,13,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,14,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,15,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,16,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,17,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,18,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,19,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,20,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,21,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,22,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,23,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,24,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,25,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,26,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,27,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,28,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,29,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,13,30,13,13,0,1,1,13,9.0938,8.0,1.0938,13,1,0,0
0.25,14,1,0,0,0,0,0,1,0.75,8.0,-7.25,14,1,14,13
0.25,14,2,0,0,0,0,0,2,1.5,8.0,-6.5,14,1,14,12
0.25,14,3,0,0,0,0,0,3,2.25,8.0,-5.75,14,1,14,11
0.25,14,4,0,0,0,0,0,4,3.0,8.0,-5.0,14,1,14,10
0.25,14,5,0,0,0,0,0,5,3.75,8.0,-4.25,14,1,14,9
0.25,14,6,0,0,0,0,0,6,4.5,8.0,-3.5,14,1,14,8
0.25,14,7,0,0,0,0,0,7,5.25,8.0,-2.75,14,1,14,7
0.25,14,8,0,0,0,0,0,8,6.0,8.0,-2.0,14,1,14,6
0.25,14,9,0,0,0,0,0,9,6.75,8.0,-1.25,14,1,14,5
0.25,14,10,0,0,0,0,0,10,7.4996,8.0,-0.5004,14,1,14,4
0.25,14,11,11,11,0,1,1,11,8.2468,8.0,0.2468,14,1,3,3
0.25,14,12,12,12,0,1,1,12,8.977,8.0,0.977,14,1,2,2
0.25,14,13,13,13,0,1,1,13,9.6126,8.0,1.6126,14,1,1,1
0.25,14,14,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,15,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,16,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,17,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,18,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,19,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,20,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,21,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,22,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,23,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,24,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,25,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,26,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,27,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,28,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,29,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,14,30,14,14,0,1,1,14,9.8438,8.0,1.8438,14,1,0,0
0.25,15,1,0,0,0,0,0,1,0.75,8.0,-7.25,15,1,15,14
0.25,15,2,0,0,0,0,0,2,1.5,8.0,-6.5,15,1,15,13
0.25,15,3,0,0,0,0,0,3,2.25,8.0,-5.75,15,1,15,12
0.25,15,4,0,0,0,0,0,4,3.0,8.0,-5.0,15,1,15,11
0.25,15,5,0,0,0,0,0,5,3.75,8.0,-4.25,15,1,15,10
0.25,15,6,0,0,0,0,0,6,4.5,8.0,-3.5,15,1,15,9
0.25,15,7,0,0,0,0,0,7,5.25,8.0,-2.75,15,1,15,8
0.25,15,8,0,0,0,0,0,8,6.0,8.0,-2.0,15,1,15,7
0.25,15,9,0,0,0,0,0,9,6.75,8.0,-1.25,15,1,15,6
0.25,15,10,0,0,0,0,0,10,7.5,8.0,-0.5,15,1,15,5
0.25,15,11,11,11,0,1,1,11,8.2496,8.0,0.2496,15,1,4,4
0.25,15,12,12,12,0,1,1,12,8.9968,8.0,0.9968,15,1,3,3
0.25,15,13,13,13,0,1,1,13,9.727,8.0,1.727,15,1,2,2
0.25,15,14,14,14,0,1,1,14,10.3626,8.0,2.3626,15,1,1,1
0.25,15,15,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,16,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,17,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,18,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,19,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,20,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,21,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,22,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,23,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,24,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,25,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,26,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,27,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,28,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,29,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,15,30,15,15,0,1,1,15,10.5938,8.0,2.5938,15,1,0,0
0.25,16,1,0,0,0,0,0,1,0.75,8.0,-7.25,16,1,16,15
0.25,16,2,0,0,0,0,0,2,1.5,8.0,-6.5,16,1,16,14
0.25,16,3,0,0,0,0,0,3,2.25,8.0,-5.75,16,1,16,13
0.25,16,4,0,0,0,0,0,4,3.0,8.0,-5.0,16,1,16,12
0.25,16,5,0,0,0,0,0,5,3.75,8.0,-4.25,16,1,16,11
0.25,16,6,0,0,0,0,0,6,4.5,8.0,-3.5,16,1,16,10
0.25,16,7,0,0,0,0,0,7,5.25,8.0,-2.75,16,1,16,9
0.25,16,8,0,0,0,0,0,8,6.0,8.0,-2.0,16,1,16,8
0.25,16,9,0,0,0,0,0,9,6.75,8.0,-1.25,16,1,16,7
0.25,16,10,0,0,0,0,0,10,7.5,8.0,-0.5,16,1,16,6
0.25,16,11,11,11,0,1,1,11,8.25,8.0,0.25,16,1,5,5
0.25,16,12,12,12,0,1,1,12,8.9996,8.0,0.9996,16,1,4,4
0.25,16,13,13,13,0,1,1,13,9.7468,8.0,1.7468,16,1,3,3
0.25,16,14,14,14,0,1,1,14,10.477,8.0,2.477,16,1,2,2
0.25,16,15,15,15,0,1,1,15,11.1126,8.0,3.1126,16,1,1,1
0.25,16,16,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,17,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,18,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,19,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,20,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,21,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,22,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,23,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,24,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,25,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,26,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,27,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,28,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,29,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,16,30,16,16,0,1,1,16,11.3438,8.0,3.3438,16,1,0,0
0.25,17,1,0,0,0,0,0,1,0.75,8.0,-7.25,17,1,17,16
0.25,17,2,0,0,0,0,0,2,1.5,8.0,-6.5,17,1,17,15
0.25,17,3,0,0,0,0,0,3,2.25,8.0,-5.75,17,1,17,14
0.25,17,4,0,0,0,0,0,4,3.0,8.0,-5.0,17,1,17,13
0.25,17,5,0,0,0,0,0,5,3.75,8.0,-4.25,17,1,17,12
0.25,17,6,0,0,0,0,0,6,4.5,8.0,-3.5,17,1,17,11
0.25,17,7,0,0,0,0,0,7,5.25,8.0,-2.75,17,1,17,10
0.25,17,8,0,0,0,0,0,8,6.0,8.0,-2.0,17,1,17,9
0.25,17,9,0,0,0,0,0,9,6.75,8.0,-1.25,17,1,17,8
0.25,17,10,0,0,0,0,0,10,7.5,8.0,-0.5,17,1,17,7
0.25,17,11,11,11,0,1,1,11,8.25,8.0,0.25,17,1,6,6
0.25,17,12,12,12,0,1,1,12,9.0,8.0,1.0,17,1,5,5
0.25,17,13,13,13,0,1,1,13,9.7496,8.0,1.7496,17,1,4,4
0.25,17,14,14,14,0,1,1,14,10.4968,8.0,2.4968,17,1,3,3
0.25,17,15,15,15,0,1,1,15,11.227,8.0,3.227,17,1,2,2
0.25,17,16,16,16,0,1,1,16,11.8626,8.0,3.8626,17,1,1,1
0.25,17,17,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,18,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,19,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,20,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,21,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,22,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,23,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,24,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,25,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,26,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,27,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,28,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,29,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,17,30,17,17,0,1,1,17,12.0938,8.0,4.0938,17,1,0,0
0.25,18,1,0,0,0,0,0,1,0.75,8.0,-7.25,18,1,18,17
0.25,18,2,0,0,0,0,0,2,1.5,8.0,-6.5,18,1,18,16
0.25,18,3,0,0,0,0,0,3,2.25,8.0,-5.75,18,1,18,15
0.25,18,4,0,0,0,0,0,4,3.0,8.0,-5.0,18,1,18,14
0.25,18,5,0,0,0,0,0,5,3.75,8.0,-4.25,18,1,18,13
0.25,18,6,0,0,0,0,0,6,4.5,8.0,-3.5,18,1,18,12
0.25,18,7,0,0,0,0,0,7,5.25,8.0,-2.75,18,1,18,11
0.25,18,8,0,0,0,0,0,8,6.0,8.0,-2.0,18,1,18,10
0.25,18,9,0,0,0,0,0,9,6.75,8.0,-1.25,18,1,18,9
0.25,18,10,0,0,0,0,0,10,7.5,8.0,-0.5,18,1,18,8
0.25,18,11,11,11,0,1,1,11,8.25,8.0,0.25,18,1,7,7
0.25,18,12,12,12,0,1,1,12,9.0,8.0,1.0,18,1,6,6
0.25,18,13,13,13,0,1,1,13,9.75,8.0,1.75,18,1,5,5
0.25,18,14,14,14,0,1,1,14,10.4996,8.0,2.4996,18,1,4,4
0.25,18,15,15,15,0,1,1,15,11.2468,8.0,3.2468,18,1,3,3
0.25,18,16,16,16,0,1,1,16,11.977,8.0,3.977,18,1,2,2
0.25,18,17,17,17,0,1,1,17,12.6126,8.0,4.6126,18,1,1,1
0.25,18,18,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,19,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,20,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,21,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,22,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,23,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,24,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,25,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,26,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,27,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,28,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,29,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,18,30,18,18,0,1,1,18,12.8438,8.0,4.8438,18,1,0,0
0.25,19,1,0,0,0,0,0,1,0.75,8.0,-7.25,19,1,19,18
0.25,19,2,0,0,0,0,0,2,1.5,8.0,-6.5,19,1,19,17
0.25,19,3,0,0,0,0,0,3,2.25,8.0,-5.75,19,1,19,16
0.25,19,4,0,0,0,0,0,4,3.0,8.0,-5.0,19,1,19,15
0.25,19,5,0,0,0,0,0,5,3.75,8.0,-4.25,19,1,19,14
0.25,19,6,0,0,0,0,0,6,4.5,8.0,-3.5,19,1,19,13
0.25,19,7,0,0,0,0,0,7,5.25,8.0,-2.75,19,1,19,12
0.25,19,8,0,0,0,0,0,8,6.0,8.0,-2.0,19,1,19,11
0.25,19,9,0,0,0,0,0,9,6.75,8.0,-1.25,19,1,19,10
0.25,19,10,0,0,0,0,0,10,7.5,8.0,-0.5,19,1,19,9
0.25,19,11,11,11,0,1,1,11,8.25,8.0,0.25,19,1,8,8
0.25,19,12,12,12,0,1,1,12,9.0,8.0,1.0,19,1,7,7
0.25,19,13,13,13,0,1,1,13,9.75,8.0,1.75,19,1,6,6
0.25,19,14,14,14,0,1,1,14,10.5,8.0,2.5,19,1,5,5
0.25,19,15,15,15,0,1,1,15,11.2496,8.0,3.2496,19,1,4,4
0.25,19,16,16,16,0,1,1,16,11.9968,8.0,3.9968,19,1,3,3
0.25,19,17,17,17,0,1,1,17,12.727,8.0,4.727,19,1,2,2
0.25,19,18,18,18,0,1,1,18,13.3626,8.0,5.3626,19,1,1,1
0.25,19,19,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,20,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,21,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,22,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,23,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,24,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,25,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,26,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,27,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,28,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,29,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,19,30,19,19,0,1,1,19,13.5938,8.0,5.5938,19,1,0,0
0.25,20,1,0,0,0,0,0,1,0.75,8.0,-7.25,20,1,20,19
0.25,20,2,0,0,0,0,0,2,1.5,8.0,-6.5,20,1,20,18
0.25,20,3,0,0,0,0,0,3,2.25,8.0,-5.75,20,1,20,17
0.25,20,4,0,0,0,0,0,4,3.0,8.0,-5.0,20,1,20,16
0.25,20,5,0,0,0,0,0,5,3.75,8.0,-4.25,20,1,20,15
0.25,20,6,0,0,0,0,0,6,4.5,8.0,-3.5,20,1,20,14
0.25,20,7,0,0,0,0,0,7,5.25,8.0,-2.75,20,1,20,13
0.25,20,8,0,0,0,0,0,8,6.0,8.0,-2.0,20,1,20,12
0.25,20,9,0,0,0,0,0,9,6.75,8.0,-1.25,20,1,20,11
0.25,20,10,0,0,0,0,0,10,7.5,8.0,-0.5,20,1,20,10
0.25,20,11,11,11,0,1,1,11,8.25,8.0,0.25,20,1,9,9
0.25,20,12,12,12,0,1,1,12,9.0,8.0,1.0,20,1,8,8
0.25,20,13,13,13,0,1,1,13,9.75,8.0,1.75,20,1,7,7
0.25,20,14,14,14,0,1,1,14,10.5,8.0,2.5,20,1,6,6
0.25,20,15,15,15,0,1,1,15,11.25,8.0,3.25,20,1,5,5
0.25,20,16,16,16,0,1,1,16,11.9996,8.0,3.9996,20,1,4,4
0.25,20,17,17,17,0,1,1,17,12.7468,8.0,4.7468,20,1,3,3
0.25,20,18,18,18,0,1,1,18,13.477,8.0,5.477,20,1,2,2
0.25,20,19,19,19,0,1,1,19,14.1126,8.0,6.1126,20,1,1,1
0.25,20,20,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,21,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,22,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,23,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,24,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,25,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,26,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,27,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,28,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,29,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,20,30,20,20,0,1,1,20,14.3438,8.0,6.3438,20,1,0,0
0.25,21,1,0,0,0,0,0,1,0.75,8.0,-7.25,21,1,21,20
0.25,21,2,0,0,0,0,0,2,1.5,8.0,-6.5,21,1,21,19
0.25,21,3,0,0,0,0,0,3,2.25,8.0,-5.75,21,1,21,18
0.25,21,4,0,0,0,0,0,4,3.0,8.0,-5.0,21,1,21,17
0.25,21,5,0,0,0,0,0,5,3.75,8.0,-4.25,21,1,21,16
0.25,21,6,0,0,0,0,0,6,4.5,8.0,-3.5,21,1,21,15
0.25,21,7,0,0,0,0,0,7,5.25,8.0,-2.75,21,1,21,14
0.25,21,8,0,0,0,0,0,8,6.0,8.0,-2.0,21,1,21,13
0.25,21,9,0,0,0,0,0,9,6.75,8.0,-1.25,21,1,21,12
0.25,21,10,0,0,0,0,0,10,7.5,8.0,-0.5,21,1,21,11
0.25,21,11,11,11,0,1,1,11,8.25,8.0,0.25,21,1,10,10
0.25,21,12,12,12,0,1,1,12,9.0,8.0,1.0,21,1,9,9
0.25,21,13,13,13,0,1,1,13,9.75,8.0,1.75,21,1,8,8
0.25,21,14,14,14,0,1,1,14,10.5,8.0,2.5,21,1,7,7
0.25,21,15,15,15,0,1,1,15,11.25,8.0,3.25,21,1,6,6
0.25,21,16,16,16,0,1,1,16,12.0,8.0,4.0,21,1,5,5
0.25,21,17,17,17,0,1,1,17,12.7496,8.0,4.7496,21,1,4,4
0.25,21,18,18,18,0,1,1,18,13.4968,8.0,5.4968,21,1,3,3
0.25,21,19,19,19,0,1,1,19,14.227,8.0,6.227,21,1,2,2
0.25,21,20,20,20,0,1,1,20,14.8626,8.0,6.8626,21,1,1,1
0.25,21,21,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,22,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,23,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,24,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,25,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,26,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,27,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,28,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,29,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,21,30,21,21,0,1,1,21,15.0938,8.0,7.0938,21,1,0,0
0.25,22,1,0,0,0,0,0,1,0.75,8.0,-7.25,22,1,22,21
0.25,22,2,0,0,0,0,0,2,1.5,8.0,-6.5,22,1,22,20
0.25,22,3,0,0,0,0,0,3,2.25,8.0,-5.75,22,1,22,19
0.25,22,4,0,0,0,0,0,4,3.0,8.0,-5.0,22,1,22,18
0.25,22,5,0,0,0,0,0,5,3.75,8.0,-4.25,22,1,22,17
0.25,22,6,0,0,0,0,0,6,4.5,8.0,-3.5,22,1,22,16
0.25,22,7,0,0,0,0,0,7,5.25,8.0,-2.75,22,1,22,15
0.25,22,8,0,0,0,0,0,8,6.0,8.0,-2.0,22,1,22,14
0.25,22,9,0,0,0,0,0,9,6.75,8.0,-1.25,22,1,22,13
0.25,22,10,0,0,0,0,0,10,7.5,8.0,-0.5,22,1,22,12
0.25,22,11,11,11,0,1,1,11,8.25,8.0,0.25,22,1,11,11
0.25,22,12,12,12,0,1,1,12,9.0,8.0,1.0,22,1,10,10
0.25,22,13,13,13,0,1,1,13,9.75,8.0,1.75,22,1,9,9
0.25,22,14,14,14,0,1,1,14,10.5,8.0,2.5,22,1,8,8
0.25,22,15,15,15,0,1,1,15,11.25,8.0,3.25,22,1,7,7
0.25,22,16,16,16,0,1,1,16,12.0,8.0,4.0,22,1,6,6
0.25,22,17,17,17,0,1,1,17,12.75,8.0,4.75,22,1,5,5
0.25,22,18,18,18,0,1,1,18,13.4996,8.0,5.4996,22,1,4,4
0.25,22,19,19,19,0,1,1,19,14.2468,8.0,6.2468,22,1,3,3
0.25,22,20,20,20,0,1,1,20,14.977,8.0,6.977,22,1,2,2
0.25,22,21,21,21,0,1,1,21,15.6126,8.0,7.6126,22,1,1,1
0.25,22,22,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,23,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,24,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,25,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,26,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,27,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,28,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,29,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,22,30,22,22,0,1,1,22,15.8438,8.0,7.8438,22,1,0,0
0.25,23,1,0,0,0,0,0,1,0.75,8.0,-7.25,23,1,23,22
